idx,inference_time(localize),inference_time(recognize),result,,
2029,47.66,670.210022,93roe3637,,
2030,47.549999,670.359985,54ga7381,,
2031,49.040001,671.419983,17doe7111,,
2032,49.23,671.340027,63jo9204,,
2033,47.560001,669.960022,busan90ba2373,,
2034,48.919998,671.580017,45hoe6234,,
2035,49.189999,671.429993,35ha981,,
2036,49.540001,671.780029,21ju5262,,
2037,48.009998,669.900024,daegu80ba1074,,
2038,48.639999,671.27002,53oo7621,,
2039,48.720001,671.640015,04roe9786,,
2040,49.560001,671.98999,54ru2736,,
2041,48.310001,670.75,28na8709,,
2042,47.459999,669.900024,97aoe3557,,
2043,47.380001,669.76001,daejeon88aa3552,,
2044,49.610001,671.590027,chungbuk90aa1612,,
2045,48.939999,671.320007,07go8353,,
2046,48.779999,671.359985,1joe9646,,
2047,48.360001,670.789978,57ju8477,,
2048,48.93,671.47998,gyeonggi80ba2631,,
2049,47.599998,670.090027,09du3776,,
2050,47.77,669.929993,16do8264,,
2051,48.400002,670.820007,18ga0709,,
2052,49.099998,671.609985,13bu0901,,
2053,48.02,670.47998,47da850,,
2054,49.389999,671.640015,50wu1968,,
2055,49.209999,672.539978,roe,,
2056,47.77,670.25,gyeongbuk81aa7980,,
2057,47.650002,670.179993,60noe5953,,
2058,49.34,672.01001,93ga7678,,
2059,47.82,670.099976,20nu4352,,
2060,48.73,671.469971,26ru6300,,
2061,49.59,671.830017,16roe6871,,
2062,48.509998,670.940002,13ho1024,,
2063,48.439999,670.640015,12aoe781,,
2064,47.82,670.200012,22goe7686,,
2065,47.84,670.450012,65so5034,,
2066,48.970001,672.039978,so,,
2067,47.59,669.789978,36da0148,,
2068,48.380001,670.75,12ju6342,,
2069,48.630001,671.150024,66go7137,,
2070,48.369999,670.72998,46moe0540,,
2071,48.389999,672.030029,05bo6280,,
2072,47.650002,669.599976,37da2375,,
2073,48.099998,670.5,70ha738,,
2074,49.080002,672.169983,90ru5897,,
2075,48.93,671.409973,40du1022,,
2076,47.810001,670.219971,41go4707,,
2077,47.73,670.51001,63goe5307,,
2078,47.82,670.179993,104goe0819,,
2079,47.990002,670.299988,81aoe3291,,
2080,48.66,671.150024,daejeon99ba6878,,
2081,48.580002,671.309998,26joe1897,,
2082,49.27,671.719971,6bu7021,,
2083,48.959999,671.880005,54bu027,,
2084,47.93,671.070007,06so8883,,
2085,49.080002,671.369995,93soe280,,
2086,48.099998,671,06nu7301,,
2087,48.41,671.719971,961aoe9455,,
2088,47.959999,670.059998,29so4614,,
2089,48.77,671.570007,09boe9526,,
2090,49.5,671.710022,25ra5408,,
2091,49.41,671.559998,84doe4855,,
2092,48.599998,672.320007,65moe2518,,
2093,48,671.059998,jeonbuk86sa1760,,
2094,49.349998,672.200012,07da6736,,
2095,47.970001,670.26001,61ma1587,,
2096,49.330002,671.530029,27bu3642,,
2097,49.740002,672.280029,daejeon89aa2406,,
2098,47.720001,669.950012,11gu5653,,
2099,47.919998,671.200012,89na7947,,
2100,48.709999,671.22998,31do7808,,
2101,47.619999,670.650024,60ro1656,,
2102,47.759998,670.599976,12boe805,,
2103,47.77,670.419983,47roe7571,,
2104,48.610001,671.179993,22ha3034,,
2105,48.110001,670.409973,7mu8504,,
2106,49.450001,671.679993,68goe6218,,
2107,48.009998,670.789978,45ju4220,,
2108,48.09,670.530029,25so4222,,
2109,48.189999,670.940002,18jo1225,,
2110,47.84,670.080017,gyeongnam81sa5140,,
2111,47.669998,670.150024,42roe3127,,
2112,48.619999,671.289978,26mo6378,,
2113,49.470001,671.640015,38boe4120,,
2114,48.93,671.200012,80ju8124,,
2115,48.66,670.840027,40ro1709,,
2116,49.02,671.549988,jeonbuk92sa8423,,
2117,47.860001,670.72998,48su085,,
2118,49.09,671.099976,gwangju99sa5621,,
2119,49.07,674.809998,30ha2904,,
2120,48.119999,670.27002,42su7307,,
2121,48.189999,671.02002,6so7398,,
2122,49.060001,671.820007,daejeon88aa1859,,
2123,48.400002,670.530029,47su763,,
2124,48.080002,670.890015,daegu82aa6120,,
2125,49.57,672.460022,03mu4096,,
2126,48.380001,670.609985,47mo0225,,
2127,49.060001,672.090027,80go2506,,
2128,48.650002,671.469971,06ma1427,,
2129,47.700001,670.48999,07na4434,,
2130,47.580002,669.640015,69goe8551,,
2131,48.700001,670.849976,jeonbuk92sa8109,,
2132,48.459999,671.039978,40goe6854,,
2133,49.049999,672.049988,24su406,,
2134,48.41,670.700012,53no5237,,
2135,48,674.72998,jeonnam80ba3016,,
2136,48.549999,671.049988,gyeongbuk98sa1832,,
2137,47.919998,670.450012,85ro6387,,
2138,47.5,670.059998,65ga5125,,
2139,47.91,670.5,07ho2311,,
2140,48.389999,670.890015,13ga080,,
2141,48.279999,670.830017,66ru271,,
2142,49.349998,673.01001,82ga6593,,
2143,48.290001,671.309998,33na9035,,
2144,48.23,670.77002,chungbuk14ka5106,,
2145,49.130001,671.950012,19noe6160,,
2146,48.73,671.72998,48ro0723,,
2147,47.669998,670.200012,60ru3958,,
2148,48.259998,671.690002,06go6277,,
2149,48.240002,671.97998,30noe165,,
2150,49.259998,672.099976,71na5897,,
2151,48.139999,671.409973,35bo1726,,
2152,47.57,669.799988,70doe9024,,
2153,49.540001,671.840027,57wu186,,
2154,47.779999,669.76001,68jo7543,,
2155,49.330002,671.450012,87moe8185,,
2156,47.84,669.940002,91nu3658,,
2157,48.970001,672.01001,06du6955,,
2158,47.779999,670.059998,15noe4967,,
2159,48.02,671.150024,18noe6475,,
2160,48.41,670.900024,15nu6754,,
2161,49.439999,671.830017,6ru7048,,
2162,47.619999,669.869995,19du5859,,
2163,48.950001,671.559998,53go5171,,
2164,48.849998,670.98999,ulsan80aa3471,,
2165,48.470001,670.429993,76ra5731,,
2166,48.459999,670.599976,94noe3098,,
2167,49.419998,672.450012,88bo1378,,
2168,48.389999,670.630005,62no097,,
2169,48.130001,670.559998,05ra6368,,
2170,48.77,671.349976,busan09ba158,,
2171,48.040001,670.400024,29roe0135,,
2172,49.18,671.830017,6soe6808,,
2173,49.369999,672.02002,97nu4380,,
2174,47.549999,670.450012,29boe8097,,
2175,49.009998,671.76001,26aoe793,,
2176,48.330002,670.97998,39mu941,,
2177,48.5,671.349976,19go4734,,
2178,48.459999,671.099976,83ra2132,,
2179,49.099998,671.47998,48mu2484,,
2180,49.130001,672.01001,16ro8760,,
2181,48.130001,670.719971,1ho8026,,
2182,47.700001,670.530029,daejeon85sa4517,,
2183,48.490002,671.150024,gyeongbuk86ba4108,,
2184,49.150002,671.849976,04na2271,,
2185,47.529999,671.450012,81ga6519,,
2186,48.119999,670.539978,13ru3497,,
2187,47.880001,670,49gu6116,,
2188,49.169998,671.559998,82do3928,,
2189,47.970001,670.669983,oo,,
2190,48.689999,671.26001,62wu7353,,
2191,48.5,670.73999,1joe1614,,
2192,48.459999,670.580017,2nu4364,,
2193,47.869999,670.440002,22ho9053,,
2194,47.439999,670.080017,daejeon89aa3159,,
2195,48.150002,670.289978,32da096,,
2196,49.459999,672.280029,jeonbuk98sa2390,,
2197,47.709999,670.080017,70gu7487,,
2198,48.259998,670.460022,18joe3904,,
2199,48.18,670.330017,91ro867,,
2200,47.450001,670.080017,60do9361,,
2201,47.82,670.609985,59ru1496,,
2202,48.529999,670.830017,06aoe665,,
2203,49.57,672.539978,62jo9978,,
2204,48.259998,670.47998,97moe3598,,
2205,48.459999,671.090027,52roe5389,,
2206,47.599998,670.119995,30ru8621,,
2207,48.290001,670.659973,69ha537,,
2208,48.380001,670.830017,15ro5895,,
2209,47.560001,670.73999,26410,,
2210,47.830002,670.409973,20ra5729,,
2211,48.009998,670.380005,gyeongbuk87aa5967,,
2212,47.619999,670.280029,24ju4630,,
2213,48.68,672.200012,62joe4600,,
2214,48.52,670.97998,27gu4434,,
2215,49.189999,671.609985,95du9036,,
2216,47.669998,670.840027,40ga9925,,
2217,48.419998,671,52gu7589,,
2218,47.66,670.200012,gyeongbuk87aa2568,,
2219,48.18,671.059998,35doe7946,,
2220,47.5,670.169983,sa9503,,
2221,47.639999,670.200012,42so6732,,
2222,48.919998,671.549988,66na5542,,
2223,47.52,669.929993,41no0503,,
2224,47.669998,669.969971,58ho2842,,
2225,48.799999,672.469971,busan30doe9220,,
2226,49.57,671.780029,26roe6761,,
2227,47.939999,670.309998,56moe9642,,
2228,49.48,672.200012,46noe1159,,
2229,48.130001,670.630005,40goe3942,,
2230,49.59,671.650024,gyeonggi81ba4198,,
2231,48.200001,670.460022,02ju7094,,
2232,48.040001,670.369995,897jo8827,,
2233,48.470001,670.969971,39nu4620,,
2234,49.509998,671.859985,97moe1680,,
2235,48.57,671.559998,157aoe2663,,
2236,48.200001,670.190002,67ju1924,,
2237,48.169998,671.179993,69boe3264,,
2238,48.650002,671.26001,82bo5765,,
2239,48.09,670.169983,28gu8752,,
2240,47.810001,670.47998,34soe0572,,
2241,49.689999,671.700012,84gu940,,
2242,48.669998,671.299988,72ha7631,,
2243,49.509998,672.200012,69aoe5099,,
2244,48.689999,670.789978,46wu0608,,
2245,49.209999,671.609985,jeonbuk81sa2002,,
2246,48.220001,670.809998,38aoe1387,,
2247,48.66,671.049988,chungbuk88ja5856,,
2248,48.360001,670.640015,60gu7025,,
2249,49.080002,672.280029,31roe1918,,
2250,47.939999,670.390015,17ma1214,,
2251,49.330002,671.820007,gyeonggi81ba4523,,
2252,48.93,671.210022,93soe2494,,
2253,48.43,671.530029,05moe9863,,
2254,49.220001,672.150024,77ro1926,,
2255,49.73,673,75boe7340,,
2256,48.889999,671.450012,30ho204,,
2257,48.330002,670.650024,12ru7067,,
2258,49.650002,671.570007,97bo851,,
2259,48.18,670.409973,42mo1959,,
2260,47.849998,670.320007,82doe567,,
2261,49.189999,671.76001,52bu2434,,
2262,48.700001,670.840027,gyeonggi94ja2668,,
2263,48.189999,670.929993,30106,,
2264,49.5,672,53da9482,,
2265,48.240002,670.869995,46aoe7271,,
2266,49.240002,672.130005,28boe9618,,
2267,48.169998,670.630005,28na2064,,
2268,48.669998,671.48999,12ho1907,,
2269,49.650002,671.890015,25do4802,,
2270,49.41,672.099976,58no7949,,
2271,47.82,670.330017,92noe7132,,
2272,48.880001,670.98999,18goe4141,672.5,27945
2273,49.349998,3412,49.389999,,
2274,49.119999,672.809998,27roe9058,,
2275,48.259998,670.469971,chungbuk84sa7825,,
2276,48.400002,670.950012,gyeonggi92aa6139,,
2277,48.790001,671.169983,46gu3268,,
2278,47.529999,670.099976,60noe1069,,
2279,48.23,670.359985,1so2013,,
2280,47.549999,670.02002,915bu6494,,
2281,49.290001,671.549988,20ma7822,,
2282,47.700001,669.849976,06joe9454,,
2283,48.32,670.559998,75ho8091,,
2284,49.119999,671.840027,77doe1624,,
2285,48.09,672.429993,ra,,
2286,47.900002,670.340027,40wu9127,,
2287,49.389999,671.52002,6doe7654,,
2288,47.68,670.289978,32do2218,,
2289,48.34,670.570007,84nu6298,,
2290,49.349998,671.719971,03hoe5783,,
2291,48.040001,670.419983,22bu1969,,
2292,48.439999,670.640015,26oo6229,,
2293,49.490002,671.77002,jo2767,,
2294,47.82,670.070007,29na1328,,
2295,47.810001,670.049988,09ju682,,
2296,48.330002,670.719971,69moe2407,,
2297,48.110001,671.700012,93wu5473,,
2298,49.209999,671.679993,37ga557,,
2299,48.709999,670.97998,68boe623,,
2300,47.77,670.179993,54goe7481,,
2301,47.810001,670.789978,70ga4593,,
2302,47.639999,670.299988,5jo8230,,
2303,48.139999,670.450012,37go5135,,
2304,47.610001,669.799988,40oo8286,,
2305,47.790001,670.23999,81ga8159,,
2306,49.099998,671.679993,jo3766,,
2307,47.790001,670.359985,49ra974,,
2308,48.16,670.659973,14bu7538,,
2309,49.16,671.679993,50noe6659,,
2310,48.68,671.47998,30da3757,,
2311,48.650002,671.049988,91goe9686,,
2312,47.869999,670.73999,22joe836,,
2313,48.25,670.299988,52bo2758,,
2314,48.959999,671.059998,50ho9098,,
2315,47.82,670.219971,54du3564,,
2316,47.91,671.070007,76ga523,,
2317,48.23,670.390015,62mo0125,,
2318,49.509998,671.640015,72no443,,
2319,49.540001,671.570007,chungbuk90aa9317,,
2320,47.669998,670.159973,21bu1379,,
2321,48.099998,670.5,03ju2120,,
2322,47.77,669.919983,seoul86ba9870,,
2323,48.189999,670.640015,95ba4843,,
2324,48.830002,670.929993,46so684,,
2325,47.939999,670.23999,27nu1562,,
2326,48.040001,670.950012,37da8971,,
2327,48.919998,671.27002,59da8549,,
2328,48.029999,670.549988,30ma7543,,
2329,48.630001,671.349976,39so2350,,
2330,48.369999,670.419983,63gu2641,,
2331,48.32,670.25,12ro7564,,
2332,47.970001,670.419983,7hoe3422,,
2333,47.700001,670.049988,ha1304,,
2334,49.07,671.820007,689752,,
2335,48.66,672.299988,60ga5608,,
2336,48.240002,670.780029,ra6923,,
2337,48.040001,670.409973,50ha5319,,
2338,49.299999,671.940002,2soe8167,,
2339,49.130001,671.469971,87so675,,
2340,48.09,670.659973,54ru2482,,
2341,47.689999,670.23999,91ro8388,,
2342,48.240002,670.650024,58du9897,,
2343,47.299999,670.469971,54ho5317,,
2344,48.07,670.309998,84ro8358,,
2345,48.490002,670.559998,97ra1927,,
2346,49.220001,671.47998,14ju1062,,
2347,49.5,671.969971,71no5039,,
2348,47.889999,670.559998,38ru9646,,
2349,47.540001,669.73999,25oo7629,,
2350,49.150002,671.440002,58ga0683,,
2351,47.880001,670.530029,32moe3528,,
2352,48.23,670.450012,83mu3390,,
2353,47.830002,670.210022,11moe370,,
2354,47.790001,670.549988,56jo4503,,
2355,48.150002,670.52002,905472,,
2356,49.23,671.789978,67ju1256,,
2357,47.43,669.72998,58su5647,,
2358,48.549999,670.700012,17na5814,,
2359,48.93,670.780029,chungbuk80aa3357,,
2360,47.630001,670.840027,36goe7280,,
2361,48.110001,670.679993,45ju570,,
2362,48.07,670.539978,08ju0754,,
2363,49.299999,671.669983,gyeongnam80aa7393,,
2364,49.450001,672.119995,46do8867,,
2365,48.540001,671.900024,44ru2896,,
2366,48.360001,670.559998,91so8983,,
2367,47.950001,670.320007,04aoe2568,,
2368,48.459999,670.700012,16nu0461,,
2369,48.009998,670.719971,25goe4145,,
2370,48.959999,671.340027,do8945,,
2371,48.189999,671.140015,80go6763,,
2372,49.099998,671.580017,13ha2954,,
2373,47.650002,670.130005,96gu9748,,
2374,49.18,671.780029,gyeongbuk86ba7549,,
2375,48.880001,671.75,46roe4727,,
2376,49.040001,671.359985,94ma2727,,
2377,49.34,671.619995,12ba5357,,
2378,48.490002,670.719971,09do0710,,
2379,48.669998,671.179993,32so948,,
2380,47.939999,670.390015,17mu896,,
2381,47.619999,670.359985,32ba5135,,
2382,48.490002,670.789978,seoul84ba2080,,
2383,48.959999,673.179993,54mu3211,,
2384,48.040001,670.799988,21bo387,,
2385,47.959999,670.109985,18gu140,,
2386,47.68,670.859985,jo,,
2387,49.34,671.710022,30noe9579,,
2388,47.5,671.130005,32da5701young,,
2389,49.5,672.049988,81bu280,,
2390,48.330002,670.880005,37ro8090,,
2391,49.48,671.780029,95jo7201,,
2392,48.5,670.900024,daejeon89aa5322,,
2393,47.830002,670.150024,85bo1975,,
2394,47.529999,670.190002,35ga4137,,
2395,49.330002,671.51001,31gu5851,,
2396,47.889999,670.460022,45roe2695,,
2397,49.139999,671.469971,80so2556,,
2398,48.740002,671.599976,oo,,
2399,48.040001,672.580017,80ja8204,,
2400,49.43,672.799988,71ga2696,,
2401,49.18,672.210022,90jo9280,,
2402,48.18,670.900024,47na5834,,
2403,48.27,670.869995,82su7296,,
2404,48.459999,671.049988,46aoe7469,,
2405,47.98,670.400024,57no1503,,
2406,47.490002,669.859985,20ju4549,,
2407,47.700001,669.890015,09joe8786,,
2408,47.740002,670.299988,69jo8717,,
2409,48.41,670.950012,24go5235,,
2410,49.400002,672.159973,boe,,
2411,47.950001,670.440002,48soe7547,,
2412,47.619999,669.940002,38ru6765,,
2413,48.049999,670.169983,seoul86ba9251,,
2414,48.91,671.080017,gyeongbuk86ba2849,,
2415,47.75,669.929993,34boe8759,,
2416,49.490002,671.669983,gyeongbuk84aa513,,
2417,47.52,669.869995,82gu9275,,
2418,48.060001,670.299988,seoul86ba1578,,
2419,47.900002,670.47998,daegu80ba5928,,
2420,48.119999,670.219971,12noe608,,
2421,48.950001,671.52002,16bo0835,,
2422,48.860001,671.549988,4ba1682,,
2423,47.830002,670.049988,18mo2867,,
2424,48.799999,671.390015,21bu8706,,
2425,48.380001,670.429993,65mo0897,,
2426,47.990002,670.549988,48moe5974,,
2427,48.240002,670.409973,gyeongbuk87aa6067,,
2428,49.400002,672.099976,35boe431,,
2429,49.029999,671.880005,95na2232,,
2430,47.84,669.969971,gyeonggi91ba6664,,
2431,47.490002,669.869995,gyeongbuk98sa8348,,
2432,48.439999,670.719971,21bo3162,,
2433,47.84,670.27002,07su6816,,
2434,47.689999,670.27002,86goe6946,,
2435,48.490002,670.830017,70ha123,,
2436,48.959999,671.690002,43roe0596,,
2437,48,670.48999,03moe718,,
2438,48.900002,671.409973,23go1573,,
2439,48.389999,670.75,17ma3453,,
2440,48.740002,671.059998,60no046,,
2441,48.52,671.090027,12nu7040,,
2442,49.119999,671.900024,63doe5474,,
2443,48.799999,672.630005,80su5474,,
2444,48.880001,671.51001,5do2542,,
2445,47.73,670.369995,580ja7638,,
2446,49.459999,671.969971,90go8587,,
2447,49.330002,672.119995,goe5167,,
2448,48.060001,670.659973,35boe6993,,
2449,49.150002,671.530029,45bu2926,,
2450,48,670.710022,23soe1155,,
2451,49.080002,671.409973,64moe1507,,
2452,47.77,670.140015,31gu6223,,
2453,48.84,671.320007,53goe5242,,
2454,47.41,669.789978,96na148,,
2455,47.91,670.219971,61su310,,
2456,48.040001,670.619995,54na6578,,
2457,48.529999,670.98999,57bu4379,,
2458,49.650002,671.890015,81no7824,,
2459,48.32,670.609985,93oo5020,,
2460,48.02,670.539978,80ba3974,,
2461,47.599998,670.059998,ulsan81aa770,,
2462,49.02,671.51001,gyeonggi84aa1097,,
2463,48.849998,671.039978,96jo5619,,
2464,48.779999,671.5,26ro0782,,
2465,49.18,671.799988,16ru1080,,
2466,49.439999,671.650024,09mu2464,,
2467,48.27,670.780029,68ra5811,,
2468,47.700001,671.090027,60wu4969,,
2469,48.509998,671.080017,31gu4151,,
2470,48.07,670.469971,10du7517,,
2471,48.91,671.590027,53bo817,,
2472,49.349998,671.830017,80doe9701,,
2473,49.360001,671.830017,81su9829,,
2474,48.59,671.049988,64do3618,,
2475,48.18,670.52002,637ga3284,,
2476,49.049999,671.159973,chungbuk98ba1557,,
2477,47.869999,670.650024,5na8303,,
2478,48.220001,670.630005,31joe4814,,
2479,47.810001,670.330017,38so8081,,
2480,48.43,670.73999,59aoe6852,,
2481,47.669998,670.049988,68ma322,,
2482,49.34,671.599976,73mo3205,,
2483,48.720001,671.359985,1wu8079,,
2484,48.16,671.789978,85635,,
2485,47.43,669.77002,36gu8732,,
2486,47.400002,669.830017,36ho3126,,
2487,49.279999,671.900024,jeonnam87ba1636,,
2488,47.869999,670.969971,chungbuk85sa7017,,
2489,47.700001,670.26001,53na6539,,
2490,48.150002,671.27002,41jo606,,
2491,47.52,669.859985,seoul83aa141,,
2492,47.619999,670.150024,02goe8892,,
2493,47.860001,671.059998,40jo4845,,
2494,47.880001,670.159973,52soe707,,
2495,47.59,669.969971,19wu5430,,
2496,47.599998,670.049988,1oo2050,,
2497,47.91,670.679993,19da2868,,
2498,47.599998,670.299988,aoe,,
2499,48.310001,670.77002,58oo2671,,
2500,48.200001,670.590027,52jo7049,,
2501,48.869999,670.919983,15bo8726,,
2502,48.240002,671.400024,seoul50go5012,,
2503,47.91,669.98999,15oo1626,,
2504,47.669998,669.77002,91du3622,,
2505,48.290001,670.650024,916noe1841,,
2506,48.91,671.890015,57gu2963,,
2507,49.189999,671.900024,62ho5063,,
2508,48.439999,670.76001,39ma9325,,
2509,48.060001,670.340027,74no615,,
2510,48.110001,670.97998,jeonnam80ba7636,,
2511,47.599998,670.179993,32mo2873,,
2512,48.529999,671.23999,23bu952,,
2513,48.049999,671.690002,88mo7739,,
2514,48.369999,670.530029,gyeongnam82aa4382,,
2515,48.5,670.98999,36nu6995,,
2516,49.139999,671.400024,28do6781,,
2517,49.18,671.52002,jeonnam81ba5038,,
2518,49.029999,672.130005,chungnam99sa828,,
2519,47.650002,669.98999,45ju8132,,
2520,47.790001,670.390015,37ma7236,,
2521,49.470001,671.940002,62na5049,,
2522,48.139999,670.830017,42joe1856,,
2523,49.099998,672.049988,45du064,,
2524,48.349998,671.330017,52ma4460,,
2525,49.419998,671.630005,82aoe6713,,
2526,47.400002,669.969971,sa9657,,
2527,47.919998,670.330017,54ha2737,,
2528,48.669998,671.179993,47do8939,,
2529,49.310001,672.210022,460ba3032,,
2530,48.389999,670.809998,93mo9581,,
2531,48.470001,671.409973,18ro4931,,
2532,48,670.359985,6bu7292,,
2533,48.57,670.940002,43noe3278,,
2534,48.389999,671.429993,70ma3392,,
2535,48.689999,671.119995,70ma3547,,
2536,48.93,671.780029,goe,,
2537,47.470001,670.150024,81da9568,,
2538,49.400002,671.799988,47boe382,,
2539,49.32,671.48999,gyeonggi91ba5190,,
2540,48.040001,670.669983,chungnam91ba1670,,
2541,47.639999,670.02002,40no0979,,
2542,49.25,671.799988,5moe0761,,
2543,49.02,671.609985,31go3175,,
2544,47.509998,669.919983,28oo6792,,
2545,49.360001,672.359985,29do9839,,
2546,47.669998,670.460022,82wu2837,,
2547,47.540001,669.830017,gyeongnam99sa833,,
2548,48.459999,671.940002,03ra2022,,
2549,48.669998,671.419983,64joe6038,,
2550,48.150002,670.969971,chungbuk31no7251,,
2551,47.91,670.400024,93aa2523,,
2552,48,670.530029,37so9068,,
2553,49.389999,671.679993,52no9528,,
2554,47.639999,669.950012,26no5484,,
2555,47.98,670.940002,27ma6579,,
2556,48.459999,670.960022,54ho2375,,
2557,49.490002,671.679993,34no5699,,
2558,48.549999,671.450012,51roe798,,
2559,47.830002,670.669983,jeonbuk96sa3009,,
2560,48.380001,670.76001,04ga6055,,
2561,49.25,671.880005,41go213,,
2562,48.150002,670.549988,01noe0954,,
2563,48.099998,670.929993,20mo2125,,
2564,48.330002,670.669983,38noe0619,,
2565,47.5,670.289978,48bu8370,,
2566,49.560001,671.75,13bo4646,,
2567,48.07,670.549988,5jo8571,,
2568,48.5,671.23999,74go912,,
2569,48.740002,671.22998,30ha5413,,
2570,47.68,670.059998,43roe2135,,
2571,48.990002,671.27002,32gu3422,,
2572,47.759998,670.280029,6ro2651,,
2573,47.810001,671.080017,35gu1157,,
2574,47.75,670.140015,83ma347,,
2575,49.189999,672.159973,oo,,
2576,47.849998,670,25hoe2090,,
2577,48.869999,671.440002,58so1269,,
2578,48.34,671.099976,77ro1250,,
2579,48.740002,672.26001,daejeon80doe8187,,
2580,48.630001,671.22998,79no3219,,
2581,48.509998,670.780029,63bu8595,,
2582,48.02,670.409973,1jo0810,,
2583,48.16,670.559998,637so9758,,
2584,48.939999,672.380005,51ro3563,,
2585,49.34,671.630005,61mo1536,,
2586,48.080002,670.919983,busan90aa8775,,
2587,48.220001,670.609985,incheon85ba2785,,
2588,48.599998,671.059998,05go6402,,
2589,49.509998,672.25,77doe1357,,
2590,49.380001,671.530029,69goe434,,
2591,47.790001,670.070007,gyeonggi94ja7718,,
2592,49.639999,672.75,17doe7393,,
2593,48.810001,671.25,35ru7531,,
2594,48.400002,672.330017,04ro7881,,
2595,49.630001,671.909973,61bo0932,,
2596,47.41,669.859985,41hoe9722,,
2597,48.32,671.460022,chungbuk70ga5015,,
2598,47.98,670.359985,jeonnam88ba1928,,
2599,48.330002,670.909973,89bo7955,,
2600,48.889999,670.97998,68so7283,,
2601,47.73,670.01001,45nu8548,,
2602,48.830002,671.679993,04ha2540,,
2603,47.849998,670.27002,6ho2126,,
2604,47.759998,670.01001,01da7180,,
2605,48.779999,671.049988,39bo7401,,
2606,49.18,671.52002,54go2784,,
2607,48.82,671.26001,62433,,
2608,48.689999,671.780029,98ba3733,,
2609,49.240002,671.98999,26jo9446,,
2610,48.84,671.289978,58ru633,,
2611,47.509998,670.26001,58boe2942,,
2612,48.790001,671.070007,33nu1355,,
2613,48.169998,670.380005,80du6289,,
2614,48.919998,671.280029,69noe2670,,
2615,48.700001,671.219971,38doe268,,
2616,47.709999,670.450012,73da9176,,
2617,48.119999,671.460022,58ra7148,,
2618,48.25,670.51001,32bo0438,,
2619,49.099998,671.5,16noe3449,,
2620,47.790001,670.469971,39roe4565,,
2621,48.470001,670.690002,29ru3804,,
2622,47.700001,670.039978,79go6219,,
2623,48.900002,671.440002,02moe954,,
2624,47.990002,670.059998,16hoe4360,,
2625,47.900002,670.539978,daegu70ba3945,,
2626,49.209999,673.140015,03ra9688,,
2627,47.860001,670.789978,53do361,,
2628,48.799999,671.109985,67moe9417,,
2629,47.540001,670.450012,busan95aa5767,,
2630,48.220001,670.929993,busan90ja6812,,
2631,47.700001,669.630005,49ro9164,,
2632,49.32,671.710022,92ma1758,,
2633,49.09,671.929993,5su0751,,
2634,49.450001,671.940002,busan91aa8238,,
2635,47.669998,670.200012,18na1425,,
2636,47.900002,670.609985,31da662,,
2637,48.77,671.219971,gyeongbuk84aa9054,,
2638,48.880001,671.289978,16aoe1294,,
2639,47.73,670.630005,56ra0903,,
2640,47.68,669.679993,gangwon86ba4622,,
2641,49.59,671.789978,2du6348,,
2642,49.369999,671.440002,gyeongnam82sa5672,,
2643,48.919998,671.849976,61so1791,,
2644,49.299999,672.280029,07ho1633,,
2645,49.029999,671.840027,jeonbuk83sa8516,,
2646,47.740002,670.099976,70gu4714,,
2647,48.189999,670.650024,53hoe9672,,
2648,47.540001,670.049988,seoul87aa5428,,
2649,48.959999,672.97998,29joe7335,,
2650,48.299999,670.710022,48doe6138,,
2651,48.889999,671.190002,18doe4288,,
2652,48.169998,670.789978,627ma8760,,
2653,49.41,671.799988,37soe9387,,
2654,48.470001,672.369995,87roe5862,,
2655,47.84,670.26001,gyeongnam70noe7521,,
2656,48.07,670.330017,gyeongnam80aa7732,,
2657,47.759998,670.400024,83goe8413,,
2658,47.52,669.76001,25joe8790,,
2659,48.27,670.820007,85nu5179,,
2660,48.91,671.830017,54na9873,,
2661,48.259998,670.619995,53du138,,
2662,49.23,671.820007,24wu4186,,
2663,49.02,672.210022,roe,,
2664,47.450001,669.98999,69roe5428,,
2665,47.970001,670.619995,29mo0720,,
2666,48.700001,671.869995,18su0886,,
2667,48.5,671.309998,boe,,
2668,49.049999,671.909973,57gu4072,,
2669,49.02,671.469971,seoul88aa3944,,
2670,48.5,670.669983,27aoe2795,,
2671,49.27,671.72998,gyeongnam82aa6790,,
2672,49.139999,671.909973,80da8266,,
2673,48.049999,670.640015,95aoe638,,
2674,48.77,671.059998,gyeonggi92ba4016,,
2675,48.27,670.390015,chungbuk85aa4507,,
2676,49.220001,671.549988,92moe2133,,
2677,48.07,670.77002,gyeongnam80sa8045,,
2678,47.75,670.210022,87ro215,,
2679,47.549999,671.159973,93mu5279,,
2680,48.82,671.450012,67bu8606,,
2681,48.720001,670.919983,31joe3766,,
2682,48.09,670.409973,16su6967,,
2683,47.450001,669.609985,31su838,,
2684,48.029999,670.320007,77ma8709,,
2685,49.060001,672.440002,roe,,
2686,48.549999,671.450012,74ha633,,
2687,48.720001,671.359985,86du9068,,
2688,49.259998,672.02002,chungbuk14go7594,,
2689,48.639999,671.070007,80da7704,,
2690,48.02,670.690002,67ro4676,,
2691,48.470001,671.119995,97gu1283,,
2692,47.48,670.099976,chungbuk14go528,,
2693,47.52,670.419983,10do4739,,
2694,47.970001,670.599976,82moe991,,
2695,48.080002,670.700012,13so5921,,
2696,48.509998,671.070007,30bo4897,,
