idx,inference_time(localize),inference_time(recognize),result,ground_truth,isTrue
3582,49.240002000000004,671.349976,27mu6725,27mu6725,O
3583,47.650002,670.4400019999999,37na0768,37na0768,O
3584,48.450001,671.280029,08su6352,08su6352,O
3585,48.189999,670.849976,95boe9687,95boe9687,O
3586,48.720001,671.039978,82roe1027,82roe1027,O
3587,47.759997999999996,669.909973,03so9159,03so9159,O
3588,48.830002,672.51001,chungbuk06go2555,chungbuk06go2555,O
3589,48.169998,670.900024,91joe3735,91joe3735,O
3590,48.369999,670.700012,59ru3891,59ru3891,O
3591,47.880001,670.9400019999999,aoe,03aoe5200,X
3592,49.279999,671.659973,51joe242,51joe2242,X
3593,48.080002,670.5,jeonnam71ja2609,jeonnam71ja2609,O
3594,48.66,670.900024,65boe4539,65boe4539,O
3595,48.380001,670.719971,gyeonggi92ba6407,gyeonggi92ba6407,O
3596,49.07,672.0599980000001,26ha5103,26ha5103,O
3597,47.639998999999996,669.929993,gwangju99sa9538,광ju99sa9538,X
3598,49.5,671.77002,86jo6475,86jo6475,O
3599,47.950001,670.4400019999999,incheon82ba3411,incheon82ba3411,O
3600,47.860001000000004,670.580017,42ru3355,42ru3355,O
3601,49.259997999999996,671.469971,23roe7652,23roe7652,O
3602,49.110001000000004,671.580017,jeonnam80ba2837,jeonnam80ba2837,O
3603,48.779999,671.070007,gyeongbuk81aa2104,gyeongbuk81aa2104,O
3604,48.52,670.780029,09su8732,09su8732,O
3605,47.490002000000004,669.97998,63boe5230,63boe5230,O
3606,48.779999,670.960022,chungbuk80ba1140,chungbuk80ba1140,O
3607,49.07,671.789978,17wu8035,17wu8035,O
3608,48.009997999999996,670.659973,12ba1246,jeonnam12ba1246,X
3609,48.970001,671.710022,06ga416,06ga4116,X
3610,49.169998,671.960022,10su479,10su7982,X
3611,49.32,672.039978,75goe3841,75goe3841,O
3612,47.950001,670.450012,37da1336,37da1336,O
3613,48.049999,670.400024,chungbuk14go6594,chungbuk14go6594young,X
3614,49.220001,671.9400019999999,chungbuk98ba6971,chungbuk98ba6971,O
3615,48.790001000000004,671.1400150000001,48soe153,48soe1153,X
3616,48.599998,671.429993,ma2684,22ma6884,X
3617,47.66,670.1900019999999,4ba2965,gyeongnam14ba2965,X
3618,46.669998,670.25,chungbuk98ba5384,chungbuk98ba5384,O
3619,48.009997999999996,670.919983,32aa5615,chungbuk32aa5615,X
3620,47.779999,670.049988,14roe6839,14roe6839,O
3621,48.450001,670.799988,su3291,33su2991,X
3622,48.119999,670.5599980000001,10ha440,10hoe4400,X
3623,48.630001,671.880005,seoul48nu263,seoul48nu2263,X
3624,48.150002,670.869995,27do1272,27do1272,O
3625,48.799999,671.429993,18go346,18go3346,X
3626,49.41,673.099976,busan90na1202,busan90na1202,O
3627,49.400002,671.909973,38mu5567,38mu5567,O
3628,48.150002,670.659973,53gu3311,53gu3311,O
3629,47.790001000000004,670.26001,54do0796,54do0796,O
3630,48.139998999999996,670.3900150000001,50do8192,50do8192,O
3631,47.540001000000004,670.119995,61boe6503,61boe6503,O
3632,48.450001,671.3099980000001,06ma9516,06ma9516,O
3633,48.02,670.780029,98ru6059,98ru6059,O
3634,48.32,671.049988,87ra8681,87ra8681,O
3635,47.849998,670.419983,seoul08ja933,seoul80ja3339,X
3636,47.529999,669.9400019999999,62ru8308,62ru8308,O
3637,48.450001,670.590027,41mo2102,41mo2102,O
3638,48.509997999999996,671.289978,chungbuk06go5139,chungbuk06go5139young,X
3639,49.470001,672.159973,gyeonggi91aa7378,gyeonggi91aa7378,O
3640,49.029999,671.429993,69ra3419,69ra3419,O
3641,47.860001000000004,670.049988,15ro3779,15ro3779,O
3642,49.049999,671.530029,24ju5256,24ju5256,O
3643,48.93,671.400024,gangwon88sa2391,gangwon88sa2391,O
3644,47.82,670.549988,18bu8904,18bu8904,O
3645,49.110001000000004,671.5,23moe6279,23moe6279,O
3646,47.720001,669.619995,chungnam74aa591,chungnam74aa5591,X
3647,48.259997999999996,670.320007,62na5197,62na5197,O
3648,47.650002,670.98999,58su6350,58su6350,O
3649,47.599998,669.919983,92no4287,92no4287,O
3650,49.279999,671.51001,doe,28doe2583,X
3651,49.07,671.210022,24do5817,24do5817,O
3652,48.889998999999996,671.6400150000001,23ga0893,23ga0893,O
3653,48.389998999999996,670.72998,chungbuk90aa6080,chungbuk90aa6080,O
3654,49.060001,671.419983,incheon85ba2794,incheon85ba2794,O
3655,47.59,669.789978,63ha202,63hoe2002,X
3656,47.59,669.599976,13na6563,13na6563,O
3657,49.16,672.840027,44gu3797,seoul44gu3797,X
3658,49.110001000000004,671.349976,49ju0622,49ju0622,O
3659,48.0,670.3599849999999,48doe3614,48doe3614,O
3660,48.389998999999996,670.789978,93soe3286,93soe3286,O
3661,47.630001,670.1099849999999,38wu1968,38wu1968,O
3662,47.669998,670.150024,gyeonggi94aa2746,gyeonggi94aa2746,O
3663,47.68,671.070007,03ra5798,03ra5798,O
3664,47.849998,670.0599980000001,14ru6314,14ru6314,O
3665,49.209998999999996,671.650024,09oo5936,09oo5936,O
3666,47.860001000000004,671.3599849999999,80du9801,busan80du9801,X
3667,48.709998999999996,671.369995,38hoe6052,38hoe6052,O
3668,47.540001000000004,669.950012,83da2171,83da2171,O
3669,47.529999,670.369995,17do2619,17do2619,O
3670,48.09,670.4400019999999,03bo5024,03bo5024,O
3671,47.970001,670.409973,51gu445,51gu4445,X
3672,48.75,671.330017,41mu4626,41mu4626,O
3673,49.189999,671.75,94wu6317,94wu6317,O
3674,48.889998999999996,671.460022,91mo9453,91mo9453,O
3675,47.66,670.0,6noe2199,66noe2199,X
3676,47.779999,670.659973,70soe8909,70soe8909,O
3677,49.490002000000004,671.780029,26na3641,26na3641,O
3678,49.349998,671.700012,gyeonggi85ja5036,gyeonggi85ja5036,O
3679,48.189999,670.590027,31aoe1523,31aoe1523,O
3680,48.439999,671.23999,chungbuk90aa6081,chungbuk90aa6081,O
3681,48.189999,670.460022,ro2138,22ro1338,X
3682,47.689999,669.849976,23aoe1375,23aoe1375,O
3683,48.470001,670.72998,82mu7597,82mu7597,O
3684,47.880001,669.840027,chungbuk85aa2166,chungbuk85aa2166,O
3685,47.740002000000004,671.369995,50ro3089,50ro3089,O
3686,47.419998,669.8900150000001,81boe1117,81boe1117,O
3687,47.639998999999996,670.330017,58no7010,58no7010,O
3688,47.43,669.849976,19ma8233,19ma8233,O
3689,47.560001,669.98999,busan98ba6875,busan98ba6875,O
3690,47.970001,670.219971,03wu0422,03wu0422,O
3691,49.139998999999996,671.369995,2doe0962,22doe0962,X
3692,48.110001000000004,670.52002,97goe1513,97goe1513,O
3693,48.27,671.070007,15bo7265,15bo7265,O
3694,47.869999,669.799988,46du1317,46du1317,O
3695,47.68,670.4400019999999,45ra2752,45ra2752,O
3696,49.279999,671.969971,49go9615,49go9615,O
3697,48.23,670.580017,45su3274,45su3274,O
3699,49.540001000000004,671.719971,12wu3564,12wu3564,O
3700,47.549999,670.409973,13boe4034,13boe4034,O
3701,48.330002,671.0,49ru5016,49ru5016,O
3702,49.299999,671.679993,24oo819,24oo8119,X
3703,49.490002000000004,671.669983,gyeonggi86ja1958,gyeonggi86ja1958,O
3704,48.889998999999996,671.590027,31boe7207,31boe7207,O
3705,47.52,670.169983,gangwon06go6776,gangwon06go6776young,X
3706,47.970001,669.98999,gyeonggi70ba7482,gyeonggi70ba7482,O
3707,47.540001000000004,670.450012,31doe6674,31doe6674,O
3708,48.869999,671.950012,42goe3065,gyeonggi42goe3065,X
3709,48.470001,671.599976,85no7741,85no7741,O
3710,48.080002,671.049988,451094,45ru1094,X
3711,48.290001000000004,670.570007,gyeonggi94sa5111,gyeonggi94sa5111,O
3712,48.470001,670.76001,gyeongnam80sa8497,gyeongnam80sa8497,O
3713,48.25,670.650024,32gu0396,32gu0396,O
3714,47.610001000000004,669.6900019999999,busan95aa3930,busan95aa3930,O
3715,47.939999,670.8099980000001,68roe7310,68roe7310,O
3716,47.98,671.039978,36ma8784young,36ma8784,X
3717,48.07,670.23999,89no8218,89no8218,O
3718,47.66,670.570007,69soe8577,69soe8577,O
3719,48.849998,671.840027,39boe5224,39boe5224,O
3720,47.77,670.299988,busan90aa5307,busan90aa5307,O
3721,48.34,671.030029,30goe5968,30goe5968,O
3722,47.869999,670.3599849999999,gyeonggi91ba2564,gyeonggi91ba2564,O
3723,49.139998999999996,671.599976,38ha659,38ha6559,X
3724,49.200001,671.700012,26wu417,26wu4117,X
3725,49.240002000000004,671.820007,gangwon81ja1084,gangwon81ja1084,O
3726,48.389998999999996,671.76001,du,73du4104,X
3727,47.889998999999996,670.6400150000001,52boe055,52boe0555,X
3728,48.040001000000004,671.419983,busan81na5656,busan81na5656,O
3729,48.130001,670.9400019999999,84goe9251,84goe9251,O
3730,48.18,670.590027,47noe6931,47noe6931,O
3731,48.950001,671.080017,72moe5459,72moe5459,O
3732,47.82,670.159973,chungnam84aa1287,chungnam84aa1287,O
3733,48.869999,671.349976,84du7370,84du7370,O
3734,49.150002,671.72998,67roe3105,67roe3105,O
3735,49.419998,671.8900150000001,58oo807,58oo8007,X
3736,48.810001,670.929993,gangwon80ba9213,gangwon80ba9213,O
3737,47.709998999999996,669.919983,26go1780,26go1780,O
3738,48.150002,670.9400019999999,daejeon85sa4528,daejeon85sa4528,O
3739,47.970001,670.549988,24na911,24na9111,X
3740,48.84,671.6400150000001,03soe3845,03soe3845,O
3741,48.02,670.650024,1na1234,11na1234,X
3742,49.400002,672.650024,49ma8361,49ma8361,O
3743,49.279999,671.539978,39ma955,39ma9955,X
3744,47.75,669.919983,97da7532,97da7532,O
3745,49.349998,671.869995,49jo132,49jo1132,X
3746,48.130001,670.75,15no4246,15no4246,O
3747,47.529999,669.919983,gyeonggi89ba4846,gyeonggi89ba4846,O
3748,48.16,670.3900150000001,gangwon81ja2125,gangwon81ja2125,O
3749,47.73,669.8599849999999,seoul83sa7219,seoul83sa7219,O
3750,48.450001,670.75,33joe564,33joe5564,X
3751,49.48,671.849976,86goe8548,86goe8548,O
3752,48.599998,671.780029,busan95aa4534,busan95aa4534,O
3753,49.0,671.679993,58moe0945,58moe0945,O
3754,48.139998999999996,670.700012,6ra1997,66roe1997,X
3755,48.330002,670.8900150000001,56ro4947,56ro4947,O
3756,47.630001,669.969971,gyeongnam99sa2616,gyeongnam99sa2616,O
3757,47.869999,670.0,jeonnam87ba3960,jeonnam87ba3960,O
3758,48.09,670.299988,7doe1901,77doe1901,X
3759,48.25,670.77002,85no989,85no9989,X
3760,48.16,670.6900019999999,88roe1803,88roe1803,O
3761,47.389998999999996,669.6900019999999,61su4509,61su4509,O
3762,48.389998999999996,670.869995,incheon86aa674,incheon86aa6744,X
3763,48.990002000000004,671.47998,seoul80ja3618,seoul80ja3618,O
3764,48.860001000000004,670.840027,doe8313,88doe3113,X
3765,48.25,670.6099849999999,60soe9359,60soe9359,O
3766,47.75,670.26001,16joe7087,16joe7087,O
3767,47.630001,670.1099849999999,47du4993,47du4993,O
3768,48.669998,671.039978,daegu81aa6854,daegu81aa6854,O
3769,47.919998,670.52002,gyeongnam99ba3532,gyeongnam99ba3532,O
3770,48.990002000000004,671.320007,11young,90boe6664,X
3771,48.009997999999996,670.340027,27ga9207,27ga9207,O
3772,48.23,670.51001,99ba7044,daejeon99ba7044,X
3773,48.93,671.570007,24bo3505,24bo3505,O
3774,48.34,671.1900019999999,06ha3052,06ha3052,O
3775,49.150002,671.630005,67ju0432,67ju0432,O
3776,48.32,670.659973,64doe7184,64doe7184,O
3777,47.849998,671.1099849999999,36da8452,36da8452,O
3778,48.240002000000004,670.960022,32wu5615,32wu5615,O
3779,48.419998,671.26001,23ba1268,jeonnam23ba1268,X
3780,49.209998999999996,671.409973,chungbuk99ba6175,chungbuk99ba6175,O
3781,48.91,671.5599980000001,sejong86ba2875,sejong86ba2875,O
3782,48.580002,671.400024,95soe6610,95soe6610,O
3783,48.400002,670.47998,68noe0745,68noe0745,O
3784,48.560001,671.049988,69jo9297,69jo9297,O
3785,49.029999,671.320007,16go150,16go5076,X
3786,47.450001,669.6900019999999,84wu414,84wu4114,X
3787,47.639998999999996,669.6400150000001,gyeongbuk81aa7310,gyeongbuk81aa7310,O
3788,47.669998,670.789978,56ba4717,56boe4717,X
3789,48.34,672.429993,30doe5767,daegu30doe5767,X
3790,48.110001000000004,670.47998,gyeonggi91aa9288,gyeonggi91aa9288,O
3791,49.049999,671.51001,65soe4347,65soe4347,O
3792,47.740002000000004,670.400024,busan90ba4678,busan90ba4678,O
3793,48.849998,671.330017,16ha116,16ha1116,X
3794,48.43,670.780029,49ju179,49ju1779,X
3795,48.889998999999996,671.47998,82ja1617,chungbuk82ja1617,X
3796,49.080002,671.369995,08go0656,08go0656,O
3797,48.279999,670.830017,54so5380,54so5380,O
3798,48.25,670.659973,92mu2497,92mu2497,O
3799,48.950001,671.169983,54do9804,54do9804,O
3800,48.68,671.47998,gyeonggi94aa1324,gyeonggi94aa1324,O
3801,49.130001,671.5599980000001,gyeonggi86sa1956,gyeonggi86sa1956,O
3802,49.27,671.679993,18so1409,18so1409,O
3803,49.18,671.530029,89su7167,89su7167,O
3804,49.380001,671.48999,15gu8693,15gu8693,O
3805,47.869999,669.840027,jeonnam98ba6892,jeonnam98ba6892,O
3806,49.07,671.3900150000001,29su1859,29su1859,O
3807,48.900002,671.72998,51no7468,51no7468,O
3808,48.82,671.340027,93ra4408,93ra4408,O
3809,48.98,671.380005,92ro8381,92ro8381,O
3810,47.439999,669.820007,20doe9578,20doe9578,O
3811,48.66,671.090027,81so9981,81so9981,O
3812,47.389998999999996,669.669983,47mu5613,47mu5613,O
3813,47.810001,670.380005,34ju5075,34ju5075,O
3814,47.77,670.450012,busan90ba2746,busan90ba2746,O
3815,47.419998,670.98999,66ro6976,66ro6976,O
3816,47.82,670.6400150000001,85bo5987,85bo5987,O
3817,49.279999,672.5599980000001,33nu9114,33nu9114,O
3818,49.400002,671.669983,85roe4246,85roe4246,O
3819,47.860001000000004,670.450012,13moe7874,13moe7874,O
3820,48.490002000000004,670.72998,16wu2034,16wu2034,O
3821,47.830002,669.97998,95do248,95do2488,X
3822,48.869999,671.070007,82ma461,82ma4661,X
3823,47.810001,669.849976,busan99sa1303,busan99sa1303,O
3824,47.889998999999996,670.460022,09no709,09no7709,X
3825,48.310001,671.530029,96sa3212,jeonbuk96sa3212,X
3826,48.869999,671.590027,19wu8640,19wu8640,O
3827,48.52,671.0599980000001,38mo1549,38mo1549,O
3828,48.040001000000004,670.450012,18do120,18do1220,X
3829,47.709998999999996,670.119995,46ro2121,46ro2121,O
3830,49.16,671.429993,12du6518,12mu6518,X
3831,48.66,672.3099980000001,06wu5152,06wu5152,O
3832,48.880001,671.450012,jeonnam78ba251,jeonnam87ba2115,X
3833,48.900002,671.349976,71ha5600,71ha5600,O
3834,49.060001,671.799988,78so6772,78so6772,O
3835,47.93,670.98999,129ba1059,jeonnam12ba1059,X
3836,49.259997999999996,671.710022,83sa4171,jeonbuk83sa4171,X
3837,48.009997999999996,671.0,jeonbuk84sa8358,jeonbuk84sa8358,O
3838,48.5,671.119995,gyeonggi95ja3143,gyeonggi95ja3143,O
3839,48.68,671.450012,seoul98ba3413,seoul98ba3413,O
3840,48.959998999999996,671.590027,08bo1284,08bo1284,O
3841,49.389998999999996,671.8900150000001,busan95aa9648,busan95aa9648,O
3842,48.310001,670.77002,busan93aa8005,busan93aa8005,O
3843,48.790001000000004,671.159973,41soe9631,41soe9631,O
3844,49.279999,671.799988,chungnam80ba1434,chungnam80ba1434,O
3845,47.990002000000004,670.340027,chungbuk14go7593,chungbuk14go7593young,X
3846,48.48,672.219971,roe,59roe9582,X
3847,49.799999,672.52002,53goe1742,53goe1742,O
3848,49.02,671.22998,64so836,64so8336,X
3849,48.32,670.73999,28mo585,28mo5885,X
3850,47.43,669.719971,27bo7684,27bo7684,O
3851,49.48,671.840027,36su9496,36su9496,O
3852,48.82,671.1900019999999,56ro212,56ro2112,X
3853,48.119999,670.830017,64du9017,64du9017,O
3854,47.950001,671.429993,gwangju86ba9334,광ju86ba9334,X
3855,49.23,672.0599980000001,47no817,47no8117,X
3856,49.009997999999996,670.789978,chungnam83ba3012,chungnam83ba3012,O
3857,48.900002,671.349976,73do2802,73do2802,O
3858,48.0,670.409973,38nu7219,38nu7219,O
3859,47.73,670.22998,74oo1934,74oo1934,O
3860,47.529999,669.8900150000001,incheon85ba2817,incheon85ba2817,O
3861,48.82,672.400024,31doe1229,busan31doe1229,X
3862,48.470001,670.8099980000001,23jo2508,23jo2508,O
3863,48.040001000000004,671.130005,34ma8546,gyeonggi34ma8546,X
3864,48.16,670.51001,5nu0138,55nu0138,X
3865,47.349998,670.080017,53mu417,53mu4417,X
3866,49.400002,672.01001,48aoe1609,48aoe1609,O
3867,48.529999,670.73999,85ga3466,85ga3466,O
3868,48.549999,671.219971,2ha8051,22ha8051,X
3869,48.59,671.0599980000001,74noe4810,74noe4810,O
3870,49.169998,671.880005,sejong86ba1707,sejong86ba1707,O
3871,47.740002000000004,670.080017,46na0916,46na0916,O
3872,47.900002,670.330017,74ro6272,74ro6272,O
3873,48.77,671.6900019999999,31no7043,daejeon31no7043,X
3874,47.810001,671.130005,29noe8180,busan29noe8180,X
3875,47.98,670.72998,71ba8760,seoul71ba8760,X
3876,48.970001,671.4400019999999,85aoe2373,85aoe2373,O
3877,48.689999,674.450012,30doe7219,30doe7219,O
3878,47.630001,670.460022,gyeonggi89ja2822,gyeonggi89ja2822,O
3879,47.68,670.23999,93ru7737,93ru7737,O
3880,47.889998999999996,671.3099980000001,03so6253,03so6253,O
3881,48.43,670.789978,47ho1075,47ho1075,O
3882,48.77,671.299988,12ho1508,12ho1508,O
3883,48.41,670.650024,gyeongnam81sa1578,gyeongnam81sa1578,O
3884,48.09,670.380005,jeonnam80ba9700,jeonnam80ba9700,O
3885,48.049999,672.0,daejeon95306,daejeon99ba3605,X
3886,47.779999,670.119995,gwangju73sa1059,광ju73sa1059,X
3887,49.080002,671.8099980000001,21oo4548,21oo4548,O
3888,48.380001,670.8099980000001,6ma5765,66ma5765,X
3889,49.509997999999996,671.679993,28jo3150,28jo3150,O
3890,49.099998,671.48999,ulsan99ba1426,ulsan99ba1426,O
3891,48.799999,671.330017,09gu250,09gu2550,X
3892,48.650002,671.469971,25moe5102,25moe5102,O
3893,48.07,670.75,33ma7510,33ma7510,O
3894,47.990002000000004,670.429993,38bu1244,38bu1244,O
3895,49.119999,671.679993,921sa1180,gangwon21sa1180,X
3896,48.540001000000004,670.820007,48ru717,48ru7177,X
3897,48.73,671.299988,41ju3858,41ju3858,O
3898,48.650002,670.780029,74ju6048,74ju6048,O
3899,47.689999,669.8599849999999,chungbuk82aa1564,chungbuk82aa1564,O
3900,47.490002000000004,669.8599849999999,jeonnam70ja2489,jeonnam70ja2489,O
3901,48.860001000000004,672.150024,84ga8149,chungbuk84ga8149,X
3902,48.130001,670.51001,daejeon87aa5759,daejeon87aa5759,O
3903,48.16,670.719971,38ru9869,38ru9869,O
3904,49.27,671.6400150000001,gyeonggi76aa8845,gyeonggi76aa8845,O
3905,49.450001,671.869995,81nu9931,81nu9931,O
3906,48.330002,670.780029,32jo1389,32jo1389,O
3907,49.389998999999996,671.619995,gangwon87ba1040,gangwon87ba1040,O
3908,48.349998,670.75,jeonnam87ba3013,jeonnam87ba3013,O
3909,48.52,670.820007,gyeonggi91aa6622,gyeonggi91aa6622,O
3910,47.549999,670.1099849999999,82bu995,82bu9995,X
3911,49.450001,672.070007,80mu9518,80mu9518,O
3912,48.939999,671.130005,62su7304,62su7304,O
3913,49.18,671.340027,jeonbuk86sa7611,jeonbuk86sa7611,O
3914,49.380001,671.840027,28gu4036,28gu4036,O
3915,48.240002000000004,670.789978,jeonbuk92sa2069,jeonbuk92sa2069,O
3916,47.84,670.0,63ru3463,63ru3463,O
3917,48.459998999999996,671.169983,14joe9642,14joe9642,O
3918,48.23,670.8099980000001,57noe8897,57noe8897,O
3919,48.049999,670.460022,5ju6031,55ju6031,X
3920,48.439999,670.789978,95moe663,95moe6663,X
3921,47.630001,670.380005,chungbuk84ja1298,chungbuk84ja1298,O
3922,48.82,671.130005,27bu6407,27bu6407,O
3923,48.119999,670.539978,95gu6063,95gu6063,O
3924,47.849998,670.090027,95aoe4960,95aoe4960,O
3925,48.09,670.98999,94mo193,94mo1993,X
3926,49.130001,671.98999,41moe5736,41moe5736,O
3927,49.59,672.23999,daegu81aa5322,daegu81aa5322,O
3928,48.970001,671.090027,49mu9457,49mu9457,O
3929,48.560001,670.929993,09joe0198,09joe0198,O
3930,47.650002,670.049988,14roe2354,14roe2354,O
3931,49.029999,671.72998,95ma8697,95ma8697,O
3932,48.439999,670.6900019999999,85roe4154,85roe4154,O
3933,49.139998999999996,672.159973,chungbuk90aa3818,chungbuk90aa3818,O
3934,48.950001,671.200012,56ma137,56ma1137,X
3935,48.939999,671.219971,81so5817,81so5817,O
3936,47.709998999999996,670.1099849999999,gyeongbuk86ba9779,gyeongbuk86ba9779,O
3937,48.48,671.679993,09noe4317,09noe4317,O
3938,48.810001,670.849976,gyeongnam81aa5381,gyeongnam81aa5381,O
3939,47.740002000000004,670.02002,11na7980,11na7980,O
3940,49.040001000000004,672.780029,34da210,gangwon34da2110,X
3941,47.560001,670.73999,05moe8995,05moe8995,O
3942,48.110001000000004,670.299988,25bo6452,25bo6452,O
3943,47.540001000000004,669.659973,27ha5293,27ha5293,O
3944,49.41,671.820007,chungbuk82aa3580,chungbuk82aa3580,O
3945,47.990002000000004,669.929993,69so181,69so1181,X
3946,48.82,671.460022,27mu8560,27mu8560,O
3947,48.290001000000004,670.840027,57joe3077,57joe3077,O
3948,49.0,671.530029,68goe5504,68goe5504,O
3949,49.360001000000004,671.909973,73ma2084,73ma2084,O
3950,47.709998999999996,670.320007,90ru9278,90ru9278,O
3951,48.959998999999996,672.650024,60wu1916,60mu1916,X
3952,47.900002,670.349976,12su7517,12su7517,O
3953,48.939999,671.380005,seoul82ba4060,seoul82ba4060,O
3954,47.639998999999996,670.469971,38ha5006,38ha5006,O
3955,47.799999,670.080017,gyeonggi95ja9475,gyeonggi95ja9475,O
3956,48.07,670.570007,59roe4716,59roe4716,O
3957,49.18,672.02002,18oo3750,18oo3750,O
3958,48.27,670.98999,34gu723,34gu2351,X
3959,49.509997999999996,671.8099980000001,95boe4230,95boe4230,O
3960,47.650002,669.919983,29ju1421,29ju1421,O
3961,47.84,670.919983,08nu5481,08nu5481,O
3962,48.299999,670.919983,40mo5610,40mo5610,O
3963,48.310001,670.650024,gyeonggi92ba4359,gyeonggi92ba4359,O
3964,48.77,671.630005,69su5252,69su5252,O
3965,49.310001,671.909973,10ma7276,10ma7276,O
3966,47.5,669.880005,70no9056,70no9056,O
3967,49.459998999999996,672.1400150000001,86ba2424,seoul86ba2424,X
3968,49.07,671.6099849999999,11ho6623,11ho6623,O
3969,49.169998,671.75,37ba1107,busan37ba1107,X
3970,47.5,670.080017,31mo3146,31mo3146,O
3971,48.029999,670.349976,3su9259,33su9259,X
3972,48.919998,671.47998,80soe1856,80soe1856,O
3973,48.220001,670.76001,24mu488,24mu4888,X
3974,49.119999,674.8099980000001,55noe3508,55noe3508,O
3975,48.529999,671.22998,38so3151,38so3151,O
3976,48.919998,672.1900019999999,59ro9107,59ro9107,O
3977,49.220001,671.900024,2ha5707,22ha5707,X
3978,48.400002,670.799988,busan98sa6628,busan98sa6628,O
3979,49.049999,671.3099980000001,gyeongbuk99aa2711,gyeongbuk99aa2711,O
3980,49.450001,672.01001,21jo5022,21jo5022,O
3981,47.880001,670.429993,43noe0470,43noe0470,O
3982,47.91,670.1099849999999,chungnam85aa1054,chungnam85aa1054,O
3983,47.73,670.340027,seoul86ja1255,seoul86ja1255,O
3984,47.540001000000004,669.8900150000001,91bo3724,91bo3724,O
3985,49.380001,671.5599980000001,2gu2151,22gu2151,X
3986,47.740002000000004,670.0,10do3935,10do3935,O
3987,48.98,671.780029,57no0567,57no0567,O
3988,47.700001,670.169983,90roe8538,90roe8538,O
3989,48.43,670.51001,85joe423,85joe4233,X
3990,48.02,670.76001,12jo0730,12jo0730,O
3991,48.959998999999996,671.340027,gyeonggi94ba7685,gyeonggi94ba7685,O
3992,47.720001,670.880005,gyeonggi85sa5737,gyeonggi85sa5737,O
3993,48.939999,671.76001,busan90ba4725,busan90ba4725,O
3994,48.91,671.840027,gwangju90ba2862,광ju90ba2862,X
3995,47.700001,670.169983,41go6021,41go6021,O
3996,48.59,671.179993,daegu80ba1366,daegu80ba1366,O
3997,48.889998999999996,672.369995,incheon35moe4355,incheon35moe4355,O
3998,48.880001,671.289978,83noe7195,83noe7195,O
3999,49.509997999999996,672.22998,81moe1050,81moe1050,O
4000,47.720001,670.159973,53ma7423,53ma7423,O
4001,48.799999,671.26001,33gu8557,33gu8557,O
4002,48.880001,671.3900150000001,67ru172,67ru1172,X
4003,47.73,670.25,83joe7479,83joe7479,O
4004,48.709998999999996,671.460022,80ba6716,daegu80ba6716,X
4005,47.400002,669.76001,19go497,19go4497,X
4006,47.73,670.340027,63gu2368,63gu2368,O
4007,48.689999,671.289978,04roe3473,04roe3473,O
4008,48.400002,670.5,22moe8650,22moe8650,O
4009,48.080002,670.289978,seoul82ba5961,seoul82ba5961,O
4010,49.34,671.549988,seoul88aa1217,seoul88aa1217,O
4011,47.540001000000004,669.840027,20da9397,20da9397,O
4012,47.77,669.789978,67jo0559,67jo0559,O
4013,49.32,671.419983,36gu0955,36gu0955,O
4014,47.77,670.169983,80su5181,80su5181,O
4015,49.049999,671.090027,chungbuk80aa3652,chungbuk80aa3652,O
4016,47.759997999999996,669.9400019999999,01ho2923,01ho2923,O
4017,47.73,670.330017,74roe1561,74roe1561,O
4018,49.110001000000004,671.419983,45ma8818,45ma8818,O
4019,48.529999,670.630005,50goe4122,50goe4122,O
4020,49.040001000000004,671.4400019999999,67go536,67go5336,X
4021,47.630001,670.049988,40su6206,40su6206,O
4022,47.889998999999996,670.710022,roe,53roe4211,X
4023,47.400002,669.669983,69joe5165,69joe5165,O
4024,47.700001,670.22998,51goe9321,51goe9321,O
4025,48.619999,670.969971,47na516,47na5116,X
4026,47.580002,669.9400019999999,42ma0206,42ma0206,O
4027,48.66,670.869995,83gu8794,83gu8794,O
4028,49.18,671.380005,54du3387,54du3387,O
4029,47.950001,670.3900150000001,gangwon85ja2031,gangwon85ja2031,O
4030,48.540001000000004,673.4400019999999,57soe9363,57soe9363,O
4031,47.610001000000004,670.01001,12du9043,12du9043,O
4032,48.689999,671.049988,sejong86ba2423,sejong86ba2423,O
4033,48.84,670.98999,69bo2458,69bo2458,O
4034,47.740002000000004,671.0599980000001,02ro1114,02ro1114,O
4035,49.59,672.0599980000001,86wu8492,86wu8492,O
4036,48.939999,671.320007,36oo2746,36oo2746,O
4037,48.060001,670.539978,12gu1792,12gu1792,O
4038,48.310001,671.469971,02ju7380,02ju7380,O
4039,48.630001,671.869995,30ro8253,busan30ro8253,X
4040,49.099998,671.320007,gyeongbuk86ba2417,gyeongbuk86ba2417,O
4041,49.32,672.049988,14du0477,14du0477,O
4042,49.509997999999996,671.909973,28ma7351,28ma7351,O
4043,48.0,670.6400150000001,59da590,59da5900,X
4044,48.369999,670.619995,53da647,53da6447,X
4045,48.040001000000004,670.320007,19na3289,19na3289,O
4046,48.75,671.1400150000001,93gu1654,93gu1654,O
4047,49.330002,671.590027,18mo3810,18mo3810,O
4048,47.860001000000004,670.5599980000001,36nu1423,36nu1423,O
4049,48.91,671.320007,57du4899,57du4899,O
4050,49.540001000000004,672.030029,25so5787,25so5787,O
4051,48.43,671.549988,10ma8273,10moe8273,X
4052,48.82,671.6900019999999,2ro1251,22ro1251,X
